,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:23.233Z,camera,B7,False,111.5,25.1,-6.0,1.2000000000000002,4.2,8.3,0.2,0.0,-0.7000000000000001,1.8000000000000005,-14.2,-2.6
1,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:23.434Z,camera,B7,False,98.0,60.90000000000001,4.3,-0.4,8.4,4.800000000000002,-0.1,-0.2,0.0,7.1000000000000005,-0.2,1.6
2,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:23.654Z,camera,B7,False,98.3,60.7,4.1000000000000005,-0.2,8.6,4.9,0.30000000000000004,0.0,0.2,-2.8,-0.9000000000000001,0.9000000000000001
3,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:23.864Z,camera,B7,False,97.9,60.8,4.9,-0.6000000000000001,8.5,4.7,-0.2,-0.1,-0.1,1.6,0.9000000000000001,-1.1
4,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:24.067Z,camera,B7,False,97.9,60.3,4.800000000000002,-0.30000000000000004,8.4,5.0,0.1,-0.2,0.1,-10.1,7.6,-8.100000000000001
5,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:24.274Z,camera,B7,False,98.0,59.6,4.0,-0.4,8.0,4.7,-0.1,-0.5,-0.30000000000000004,10.1,3.2,-10.3
6,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:24.475Z,camera,B7,False,98.2,60.40000000000001,4.4,0.2,8.4,4.4,0.6000000000000001,-0.1,-0.4,9.5,3.0,2.1
7,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:24.682Z,camera,B7,False,99.1,61.0,3.5,-0.30000000000000004,8.6,4.3,0.0,0.0,-0.5,-1.0,1.0,2.2
8,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:24.883Z,camera,B7,False,99.0,61.0,3.1,-0.30000000000000004,8.6,4.5,0.0,0.0,-0.2,-4.300000000000002,1.1,-4.4
9,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:25.087Z,camera,B7,False,98.8,60.5,3.2,-0.4,8.5,4.5,-0.2,0.0,-0.30000000000000004,-6.300000000000002,-2.7,0.2
10,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:25.288Z,camera,B7,False,98.6,59.8,2.8000000000000003,-0.1,8.5,4.9,0.1,0.0,-0.1,-4.7,0.1,-0.9000000000000001
11,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:25.504Z,camera,B7,False,98.6,59.6,2.8000000000000003,-0.30000000000000004,8.5,4.7,0.0,0.1,-0.30000000000000004,3.8,-1.5,3.1
12,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:25.721Z,camera,B7,False,98.6,59.40000000000001,2.7,-0.1,8.4,5.0,0.1,-0.1,0.0,0.8,2.4000000000000004,-0.5
13,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:25.922Z,camera,B7,False,98.7,59.40000000000001,2.5,0.0,8.4,4.800000000000002,0.2,0.0,-0.2,-2.1,-0.6000000000000001,-1.3
14,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:26.123Z,camera,B7,False,98.4,59.40000000000001,2.7,-0.5,8.4,4.9,-0.2,-0.1,-0.1,3.4,0.4,-1.7
15,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:38:26.324Z,camera,B7,False,98.8,59.3,2.6,0.1,8.3,6.6000000000000005,0.30000000000000004,-0.1,1.6,9.3,16.1,-4.7
