,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:07.773Z,kanban,tttt,False,83.80000000000003,45.7,-3.8,0.8,7.0,7.1000000000000005,-0.4,0.0,-0.30000000000000004,1.3,-16.0,8.0
1,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:07.973Z,kanban,tttt,False,76.2,50.1,-2.0,-0.2,7.4,6.1000000000000005,0.4,0.2,0.2,10.4,-23.90000000000001,-17.7
2,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:08.173Z,kanban,tttt,False,72.8,49.40000000000001,-1.1,0.2,7.6,6.4,-0.1,-0.1,0.0,-18.8,-3.8,-6.2
3,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:08.374Z,kanban,tttt,False,70.9,48.5,-0.8,-0.1,7.300000000000002,6.4,0.1,0.0,0.1,-3.6000000000000005,1.3,3.3000000000000007
4,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:08.574Z,kanban,tttt,False,70.2,48.5,-2.2,-0.30000000000000004,7.2,6.300000000000002,0.6000000000000001,0.2,0.2,-4.300000000000002,-2.5,-2.1
5,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:08.776Z,kanban,tttt,False,69.9,48.8,-2.7,-0.2,7.2,6.5,0.5,0.2,-0.1,1.7,2.5,2.0
6,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:08.977Z,kanban,tttt,False,69.8,49.0,-3.0,0.1,7.300000000000002,6.4,0.2,0.1,0.0,0.5,1.1,-2.4000000000000004
7,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:09.177Z,kanban,tttt,False,70.10000000000001,49.6,-3.0,0.5,7.6,6.6000000000000005,-0.1,-0.1,-0.30000000000000004,1.5,0.9000000000000001,1.1
8,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:09.378Z,kanban,tttt,False,69.60000000000001,51.40000000000001,-2.7,0.5,8.3,5.9,-0.2,-0.7000000000000001,0.2,11.3,-3.7000000000000006,-9.4
9,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:47:09.578Z,kanban,tttt,False,70.7,60.7,-4.9,0.9,9.7,5.9,-0.5,-1.2000000000000002,-1.1,84.9,-16.6,1.5
