,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:15.539Z,kanban,a,False,153.4,50.1,9.9,-0.8,7.9,6.300000000000002,-0.2,-0.4,-0.1,3.2,-3.9,-2.2
1,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:15.741Z,kanban,a,False,150.9,55.8,11.4,-1.0,8.200000000000001,5.5,0.1,0.30000000000000004,-0.30000000000000004,-36.9,-22.700000000000006,3.1
2,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:15.942Z,kanban,a,False,150.5,48.90000000000001,6.6000000000000005,-0.4,8.5,8.4,-0.4,-1.2000000000000002,-1.9,-41.1,-9.7,-14.7
3,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:16.145Z,kanban,a,False,147.6,59.8,4.9,0.4,9.9,5.6000000000000005,-0.8,-1.4,-0.7000000000000001,79.3,-19.4,21.7
4,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:16.347Z,kanban,a,False,146.1,72.60000000000002,5.9,-0.1,10.7,3.2,-0.2,-1.3,-0.5,73.5,10.7,9.5
5,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:16.548Z,kanban,a,False,125.3,81.5,21.4,-2.4000000000000004,9.5,2.9000000000000004,1.8,0.1,-1.4,57.60000000000001,-12.4,-3.3000000000000007
6,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:16.754Z,kanban,a,False,125.3,83.60000000000002,25.8,0.30000000000000004,9.0,0.30000000000000004,-0.8,0.7000000000000001,0.7000000000000001,7.1000000000000005,-29.200000000000006,-5.7
7,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:16.954Z,kanban,a,False,228.0,92.3,-80.2,0.0,8.9,-0.30000000000000004,-0.30000000000000004,0.9,0.1,63.90000000000001,-15.2,21.4
8,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:17.155Z,kanban,a,False,122.3,98.1,24.9,1.5,9.6,-0.9,-0.8,0.1,-0.4,15.5,20.6,23.3
9,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T07:04:17.356Z,kanban,a,False,136.5,101.5,16.6,1.3,9.0,-3.0,-0.8,0.6000000000000001,1.1,18.700000000000006,22.5,-2.6
