platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:21.115Z,着席,大学,false,108.5,33.5,9.5,-2.3000000000000003,5.5,6.6000000000000005,-1.1,0.2,-1.1,-3.6000000000000005,-9,-18.5
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:21.336Z,着席,大学,false,110.60000000000001,30.8,2.4000000000000004,-0.6000000000000001,4.9,8.3,-0.30000000000000004,-0.1,-0.1,-0.6000000000000001,-8.899999999999999,-8.8
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:21.550Z,着席,大学,false,108.5,30.700000000000003,1.7000000000000002,-0.4,4.800000000000001,8.8,-0.2,-0.2,0.30000000000000004,4.4,2,-0.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:21.771Z,着席,大学,false,107.2,30.8,1.3,-0.7000000000000001,4.6000000000000005,8.3,-0.6000000000000001,-0.4,-0.7000000000000001,-15.299999999999999,-9.5,-9.600000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:21.975Z,着席,大学,false,108.7,29.700000000000003,0.2,-0.30000000000000004,4.9,8,-0.30000000000000004,0,-0.30000000000000004,10,0.8,-9.8
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:22.185Z,着席,大学,false,108.5,31.1,1.5,0.2,5.1000000000000005,7.2,0.4,0,-1.2000000000000002,22.9,18.8,-10.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:22.404Z,着席,大学,false,108.10000000000001,31.1,2.5,-0.8,5,8.3,-0.6000000000000001,-0.1,-0.1,-2.6,14.100000000000001,4.9
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:22.611Z,着席,大学,false,108.80000000000001,30.8,2.1,-0.5,4.800000000000001,8.200000000000001,-0.2,-0.2,-0.2,-7.300000000000001,-3.7000000000000006,0.7
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:22.812Z,着席,大学,false,107.30000000000001,31.1,2.2,-0.7000000000000001,4.800000000000001,8.700000000000001,-0.4,-0.2,0.30000000000000004,0.6000000000000001,-1.5,-0.9000000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:23.017Z,着席,大学,false,107.10000000000001,31.3,1.8,-0.30000000000000004,5.1000000000000005,8.8,-0.2,0,0,-5.7,-2.8,-2.7
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:23.224Z,着席,大学,false,106.9,30.900000000000002,2.2,-0.5,5.1000000000000005,9.4,-0.2,0.1,0.7000000000000001,3.7000000000000006,0.1,0.4
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:23.435Z,着席,大学,false,106.7,31.6,2.7,-0.5,5.1000000000000005,7.7,-0.1,0,-0.5,-8.4,0.9000000000000001,0.6000000000000001
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:23.636Z,着席,大学,false,107.10000000000001,30.8,3,-0.4,5,8.3,0,-0.1,-0.1,1.9,3.8,2.9
Chrome Mobile,83.0.4103.106,,,Blink,[object Object],Chrome Mobile 83.0.4103.106 on Android 10,2020-07-06T09:01:23.837Z,着席,大学,false,107.4,31.200000000000003,3.1,-0.6000000000000001,5.1000000000000005,8.200000000000001,-0.1,0,-0.2,-3.2,-0.4,0.5
