,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:34.282Z,kanban,gっf,False,227.5,23.3,3.9,0.1,4.1000000000000005,9.4,0.6000000000000001,0.1,0.1,14.900000000000002,-16.5,-4.2
1,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:34.488Z,kanban,gっf,False,226.5,28.5,3.6,-0.5,4.7,8.700000000000001,-0.1,-0.1,-0.1,-1.5,2.8,-1.5
2,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:34.689Z,kanban,gっf,False,226.3,28.0,3.4000000000000004,-0.4,4.800000000000002,8.8,-0.1,0.1,-0.1,-2.3,3.1,1.7
3,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:34.892Z,kanban,gっf,False,225.8,27.8,3.7,-0.8,4.5,8.8,-0.1,0.0,0.1,-3.2,4.4,2.2
4,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:35.093Z,kanban,gっf,False,226.1,27.9,3.4000000000000004,-0.5,4.5,9.0,0.0,-0.1,0.30000000000000004,1.3,-0.30000000000000004,1.1
5,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:35.296Z,kanban,gっf,False,226.3,28.1,3.2,-0.5,4.7,9.0,-0.1,0.0,0.30000000000000004,1.8000000000000005,10.1,0.1
6,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:35.497Z,kanban,gっf,False,226.4,29.4,2.8000000000000003,-0.1,7.2,9.6,0.5,2.0,1.0,6.2,0.5,3.5
7,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:35.697Z,kanban,gっf,False,230.8,45.7,-0.7000000000000001,1.0,8.8,9.9,1.1,1.7000000000000002,3.3000000000000003,155.70000000000005,-20.3,12.5
8,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:35.898Z,kanban,gっf,False,236.0,74.9,-9.6,-0.4,6.800000000000002,5.0,-0.9,-3.1,2.0,149.79999999999995,26.40000000000001,9.9
9,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:36.099Z,kanban,gっf,False,224.7,98.9,2.2,-0.7000000000000001,6.2,-0.6000000000000001,-0.7000000000000001,-3.9,1.3,110.5,-1.3,1.4
10,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:36.299Z,kanban,gっf,False,226.3,112.0,0.7000000000000001,0.6000000000000001,7.2,-3.8,0.6000000000000001,-2.1,0.2,45.1,1.1,1.7
11,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:36.500Z,kanban,gっf,False,226.0,116.6,0.8,1.8,8.3,-4.1000000000000005,1.7000000000000002,-0.5,0.2,9.7,-20.3,7.500000000000001
12,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:36.701Z,kanban,gっf,False,228.9,118.0,-2.9000000000000004,-0.9,8.3,-4.9,-0.7000000000000001,-0.30000000000000004,-0.30000000000000004,0.0,-18.5,0.4
13,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:36.903Z,kanban,gっf,False,228.9,118.3,-3.5,-0.4,8.6,-4.3,0.2,-0.1,0.30000000000000004,5.1000000000000005,-15.1,3.4
14,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:37.104Z,kanban,gっf,False,228.8,118.6,-3.3000000000000003,-0.6000000000000001,8.3,-4.6000000000000005,-0.2,-0.2,0.0,0.6000000000000001,1.7,0.8
15,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:37.305Z,kanban,gっf,False,229.2,118.0,-3.4000000000000004,-1.0,8.5,-4.2,-0.9,-0.2,0.30000000000000004,-4.2,2.9,-8.3
16,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:37.506Z,kanban,gっf,False,228.3,117.8,-2.9000000000000004,0.30000000000000004,8.700000000000001,-4.2,0.4,0.1,0.4,-2.6,6.1000000000000005,6.500000000000001
17,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:37.707Z,kanban,gっf,False,227.6,118.2,-2.6,-0.6000000000000001,8.700000000000001,-4.9,-0.4,0.2,-0.4,-4.800000000000002,9.4,1.8000000000000005
18,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:37.908Z,kanban,gっf,False,227.2,118.7,-2.3000000000000003,-0.1,8.4,-4.7,0.1,-0.2,0.0,-1.2000000000000002,5.0,-2.0
19,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:38.108Z,kanban,gっf,False,227.0,118.9,-2.0,0.1,8.5,-4.7,0.2,0.0,-0.1,3.2,-0.4,1.0
20,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:38.309Z,kanban,gっf,False,227.6,118.9,-2.5,-0.1,8.6,-4.7,0.2,0.1,0.0,-0.1,3.5,-1.9
21,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:38.514Z,kanban,gっf,False,227.2,118.4,-2.2,0.6000000000000001,8.700000000000001,-3.6,0.8,0.2,1.0,-0.9000000000000001,5.0,6.1000000000000005
22,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:38.718Z,kanban,gっf,False,226.8,118.7,-1.2000000000000002,-0.2,8.1,-4.1000000000000005,0.1,-0.30000000000000004,0.30000000000000004,-10.7,3.6000000000000005,-5.300000000000002
23,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:38.920Z,kanban,gっf,False,227.7,118.8,-2.5,-0.1,8.5,-4.4,0.2,-0.1,0.4,0.6000000000000001,-5.1000000000000005,-0.2
24,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:39.121Z,kanban,gっf,False,229.0,119.0,-3.7,0.2,8.4,-4.7,0.5,-0.1,0.0,-0.9000000000000001,11.2,-0.2
25,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:39.322Z,kanban,gっf,False,228.9,118.8,-3.2,-0.2,8.5,-4.7,0.1,0.1,0.1,2.2,4.800000000000002,5.500000000000001
26,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:52:39.523Z,kanban,gっf,False,226.3,118.8,-0.9,0.8,8.5,-3.6,1.2000000000000002,0.0,1.2000000000000002,-15.3,-12.5,6.300000000000002
