,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:52.726Z,camera,B7,False,99.6,33.9,-6.800000000000002,0.6000000000000001,5.5,7.800000000000002,-0.30000000000000004,0.0,-0.4,-5.1000000000000005,6.4,-4.9
1,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:52.927Z,camera,B7,False,88.2,61.90000000000001,1.7000000000000002,-0.5,8.700000000000001,4.800000000000002,-0.30000000000000004,0.0,0.1,4.0,1.1,2.4000000000000004
2,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:53.128Z,camera,B7,False,89.2,62.2,0.9,0.1,8.6,4.6000000000000005,0.2,-0.1,0.0,-1.3,0.4,-0.30000000000000004
3,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:53.339Z,camera,B7,False,89.10000000000002,62.2,1.2000000000000002,-0.2,8.700000000000001,4.4,-0.1,0.0,-0.2,2.3,-1.0,-0.2
4,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:53.546Z,camera,B7,False,89.10000000000002,62.0,1.2000000000000002,-0.2,8.8,4.6000000000000005,-0.1,0.1,0.0,-1.4,-1.4,-0.4
5,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:53.747Z,camera,B7,False,88.60000000000002,60.90000000000001,1.7000000000000002,0.2,8.4,4.6000000000000005,0.30000000000000004,-0.2,-0.1,-12.8,-3.9,-0.6000000000000001
6,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:53.952Z,camera,B7,False,87.9,59.5,1.1,-0.4,8.4,5.0,-0.30000000000000004,0.0,0.0,1.9,-6.2,1.4
7,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:54.159Z,camera,B7,False,88.10000000000002,60.3,1.3,0.1,8.6,4.9,0.2,0.1,0.1,3.5,1.5,1.4
8,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:54.362Z,camera,B7,False,88.5,61.0,1.5,-0.1,8.6,4.5,0.0,0.0,-0.2,3.9,1.3,1.3
9,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:54.562Z,camera,B7,False,88.60000000000002,60.8,1.5,-0.1,8.6,4.800000000000002,0.0,0.1,0.0,-0.8,-0.5,1.9
10,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:35:54.763Z,camera,B7,False,88.9,60.8,1.2000000000000002,-0.2,8.700000000000001,4.7,-0.1,0.1,-0.1,1.7,-1.1,-0.8
