,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:47:59.413Z,kanban,っっg,False,229.3,28.200000000000006,3.5,-2.1,4.5,8.700000000000001,-1.8,-0.30000000000000004,0.6000000000000001,3.5,0.9000000000000001,-5.500000000000001
1,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:47:59.614Z,kanban,っっg,False,229.0,28.700000000000006,3.7,0.0,4.5,8.1,0.4,-0.2,-0.5,3.9,3.7000000000000006,1.2000000000000002
2,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:47:59.815Z,kanban,っっg,False,229.3,28.3,3.3000000000000003,-0.5,4.5,9.0,-0.1,-0.1,0.4,-0.7,-0.2,3.3000000000000007
3,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:00.016Z,kanban,っっg,False,229.8,28.0,2.9000000000000004,-0.2,4.6000000000000005,8.700000000000001,0.1,-0.1,0.30000000000000004,0.6000000000000001,0.9000000000000001,1.3
4,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:00.216Z,kanban,っっg,False,230.1,29.200000000000006,2.9000000000000004,-0.9,8.200000000000001,9.8,-0.5,2.8000000000000003,1.2000000000000002,11.1,1.0,11.4
5,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:00.418Z,kanban,っっg,False,234.0,48.1,-0.7000000000000001,-0.4,9.5,10.4,-0.30000000000000004,1.6,4.2,121.70000000000002,-1.4,13.8
6,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:00.619Z,kanban,っっg,False,238.8,78.80000000000003,-7.2,-0.6000000000000001,6.7,4.9,-1.0,-3.5,2.9000000000000004,116.4,19.1,-2.0
7,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:00.820Z,kanban,っっg,False,242.0,99.7,-5.9,-1.0,5.5,-1.7000000000000002,-0.8,-4.4,0.30000000000000004,103.0,17.799999999999994,-11.3
8,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:01.021Z,kanban,っっg,False,238.5,110.5,-2.1,-0.4,7.7,-5.1000000000000005,-0.2,-1.5,-1.8,29.200000000000006,12.6,2.1
9,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:01.221Z,kanban,っっg,False,234.9,113.6,0.0,0.0,8.6,-5.1000000000000005,-0.1,-0.4,-1.3,6.2,-5.2,1.8000000000000005
10,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:01.422Z,kanban,っっg,False,233.5,113.8,-0.4,-0.1,9.2,-4.3,-0.1,0.2,-0.5,-0.4,-24.9,-3.5
11,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:01.622Z,kanban,っっg,False,235.2,113.7,-2.2,-0.4,8.8,-4.1000000000000005,-0.1,-0.1,-0.6000000000000001,4.1,-12.8,-3.1
12,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:01.823Z,kanban,っっg,False,234.5,114.4,-1.8,0.0,8.9,-4.5,0.2,0.0,-0.4,6.2,-20.9,-0.1
13,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:02.024Z,kanban,っっg,False,234.1,114.3,-1.6,0.5,9.3,-4.1000000000000005,0.6000000000000001,0.4,-0.1,3.4,-9.2,1.3
14,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:02.224Z,kanban,っっg,False,234.7,114.3,-2.4000000000000004,-0.2,8.700000000000001,-3.8,0.0,-0.2,0.2,4.4,-12.2,-2.5
15,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:02.426Z,kanban,っっg,False,233.9,114.7,-1.9,0.30000000000000004,8.8,-4.1000000000000005,0.4,0.1,0.0,5.4,-9.1,1.9
16,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:02.627Z,kanban,っっg,False,233.9,115.2,-2.1,0.0,8.700000000000001,-4.1000000000000005,0.1,-0.1,0.0,4.800000000000002,-3.4,1.0
17,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:02.830Z,kanban,っっg,False,233.8,115.6,-2.2,0.0,8.700000000000001,-3.8,0.1,0.0,-0.1,1.2000000000000002,9.6,-1.0
18,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:03.038Z,kanban,っっg,False,233.6,116.3,-2.0,0.1,8.8,-4.4,0.30000000000000004,0.0,-0.1,-5.500000000000001,10.4,-2.0
19,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:03.238Z,kanban,っっg,False,234.1,116.3,-2.3000000000000003,0.0,8.700000000000001,-4.3,0.2,-0.1,0.0,-3.6000000000000005,8.2,-1.6
20,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:03.439Z,kanban,っっg,False,234.9,116.1,-2.9000000000000004,-0.5,8.8,-4.4,-0.30000000000000004,0.0,-0.1,-1.5,6.600000000000001,-0.9000000000000001
21,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:03.640Z,kanban,っっg,False,235.4,116.4,-3.5,-0.2,8.700000000000001,-4.1000000000000005,0.0,0.0,0.2,-1.7,5.7,1.1
22,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:03.841Z,kanban,っっg,False,234.7,116.4,-2.7,0.2,8.8,-4.5,0.4,0.1,-0.30000000000000004,2.6,-3.1,0.1
23,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 10,2020-11-06T07:48:04.042Z,kanban,っっg,False,235.2,116.3,-2.9000000000000004,0.6000000000000001,8.9,-3.9,1.4,0.1,0.8,-3.5,-5.1000000000000005,1.2000000000000002
