,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:00.966Z,camera,tttt,False,154.20000000000005,30.5,-6.800000000000002,1.1,4.7,9.0,0.1,-0.2,-1.0,-1.7,12.6,-0.5
1,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:01.167Z,camera,tttt,False,153.4,37.6,-4.6000000000000005,0.7000000000000001,6.0,8.8,-0.1,0.1,-1.1,-41.8,-41.3,-6.8
2,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:01.367Z,camera,tttt,False,150.3,35.6,-6.4,2.0,6.7,9.5,-1.2000000000000002,-1.0,-1.5,-17.0,-46.0,-0.2
3,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:01.568Z,camera,tttt,False,148.8,34.4,-6.800000000000002,0.7000000000000001,4.800000000000002,8.700000000000001,0.2,0.8,-0.6000000000000001,-5.1000000000000005,-5.9,-6.600000000000001
4,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:01.768Z,camera,tttt,False,148.6,34.1,-5.1000000000000005,1.3,6.0,7.6,-0.6000000000000001,-0.5,0.5,-2.3,28.500000000000004,-12.1
5,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:01.971Z,camera,tttt,False,145.70000000000005,34.6,-3.8,0.4,4.7,8.9,0.2,0.8,-0.8,1.4,-17.300000000000004,-9.5
6,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:02.171Z,camera,tttt,False,145.20000000000005,35.5,-4.1000000000000005,0.5,6.0,7.5,0.1,-0.30000000000000004,0.5,3.4,4.300000000000002,-5.2
7,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:02.372Z,camera,tttt,False,146.0,34.4,-4.7,1.1,5.800000000000002,8.200000000000001,-0.5,-0.30000000000000004,-0.2,2.2,-6.500000000000001,-7.200000000000001
8,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:02.572Z,camera,tttt,False,144.9,35.1,-4.5,0.4,5.300000000000002,7.800000000000002,0.2,0.4,0.2,13.6,3.3000000000000007,-0.7
9,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:36:02.773Z,camera,tttt,False,144.9,36.1,-4.7,0.2,5.4,8.1,0.4,0.30000000000000004,-0.2,0.1,0.30000000000000004,-1.3
