,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:10.725Z,camera,a,False,245.7,47.90000000000001,6.1000000000000005,-0.5,7.6,6.800000000000002,-0.2,-0.30000000000000004,-0.30000000000000004,4.4,7.8,-0.5
1,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:10.925Z,camera,a,False,239.5,54.1,8.9,-1.0,7.800000000000002,5.800000000000002,0.1,0.2,-0.1,-8.600000000000001,-7.8,0.0
2,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:11.125Z,camera,a,False,240.0,52.7,7.300000000000002,-0.8,7.800000000000002,5.800000000000002,0.0,0.0,0.1,-5.2,-5.7,0.6000000000000001
3,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:11.326Z,camera,a,False,241.2,53.0,4.5,-0.5,8.700000000000001,4.9,0.0,-0.8,1.0,9.8,-14.400000000000002,6.699999999999998
4,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:11.526Z,camera,a,False,245.1,59.40000000000001,-1.5,0.2,8.8,4.7,-0.1,-0.4,0.30000000000000004,52.3,-9.1,10.6
5,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:11.726Z,camera,a,False,248.6,59.1,-2.3000000000000003,1.4,7.300000000000002,4.1000000000000005,-1.2000000000000002,1.1,1.0,-1.3,-12.8,-5.0
6,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:11.929Z,camera,a,False,244.6,62.90000000000001,-0.6000000000000001,2.1,9.9,5.6000000000000005,-1.9,-1.2000000000000002,-1.1,33.2,15.6,-28.200000000000006
7,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:12.130Z,camera,a,False,236.5,69.0,5.7,-0.7000000000000001,8.1,3.4000000000000004,0.4,1.1,0.0,27.4,-18.6,20.1
8,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:12.334Z,camera,a,False,248.2,70.0,-7.5,1.4,9.9,3.0,-0.9,-0.7000000000000001,0.4,-3.7000000000000006,0.5,-1.1
9,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:12.539Z,camera,a,False,243.4,68.5,-4.4,0.4,9.3,4.2,-0.2,-0.2,-0.6000000000000001,-2.5,-4.7,1.1
10,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:12.741Z,camera,a,False,240.8,68.4,-0.9,-0.1,8.9,3.6,0.2,0.2,0.0,4.300000000000002,5.4,3.8
11,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:12.942Z,camera,a,False,243.4,69.4,-2.8000000000000003,0.5,9.2,3.1,-0.30000000000000004,0.0,0.30000000000000004,3.4,-1.5,2.6
12,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:13.144Z,camera,a,False,244.7,70.10000000000001,-3.6,0.1,9.2,3.5,0.1,0.1,-0.1,6.2,3.9,5.6
13,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:13.347Z,camera,a,False,244.7,70.7,-3.4000000000000004,0.5,9.4,3.6,-0.30000000000000004,-0.2,-0.4,0.9000000000000001,0.5,-2.0
14,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:13.550Z,camera,a,False,244.9,70.60000000000002,-3.5,0.1,9.1,3.2,0.2,0.1,0.0,-2.0,-0.8,-1.0
15,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:13.750Z,camera,a,False,245.5,70.8,-4.1000000000000005,0.30000000000000004,9.3,3.0,-0.1,0.0,0.2,-0.6000000000000001,1.7,-3.4
16,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:13.951Z,camera,a,False,244.7,71.10000000000002,-3.5,0.2,9.2,3.2,0.0,0.1,-0.1,0.8,-1.2000000000000002,-1.7
17,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:14.151Z,camera,a,False,244.2,71.2,-3.5,0.2,9.3,3.2,0.0,0.0,0.0,1.1,0.8,-3.3000000000000007
18,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:14.352Z,camera,a,False,244.2,71.3,-3.3000000000000003,0.5,9.4,3.0,-0.30000000000000004,-0.1,0.1,1.1,3.6000000000000005,-2.6
19,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:14.553Z,camera,a,False,243.6,71.4,-2.6,0.1,9.1,3.2,0.0,0.2,0.0,-0.1,0.4,0.5
20,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:14.758Z,camera,a,False,243.3,71.8,-2.9000000000000004,-0.2,9.1,2.8000000000000003,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.5,-3.3000000000000007,-4.800000000000002
21,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:14.958Z,camera,a,False,235.8,74.10000000000002,6.0,-0.1,9.3,2.3000000000000003,-0.2,0.1,0.4,1.0,32.7,-18.6
22,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:15.159Z,camera,a,False,232.4,60.6,6.4,1.0,7.9,8.9,-1.6,0.6000000000000001,-4.1000000000000005,-115.9,-17.400000000000002,1.1
23,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:15.360Z,camera,a,False,234.7,56.90000000000001,10.3,-0.5,9.3,5.4,-0.4,-1.1,-0.1,-10.9,20.3,0.2
24,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:15.561Z,camera,a,False,238.6,55.3,7.1000000000000005,-0.2,8.700000000000001,5.800000000000002,-0.5,-0.6000000000000001,-0.30000000000000004,24.9,-38.8,17.1
25,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:15.764Z,camera,a,False,238.2,54.6,8.8,-1.0,7.9,5.5,0.1,0.1,0.1,-15.8,5.0,-10.6
26,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:15.965Z,camera,a,False,239.1,53.0,10.6,-0.8,8.200000000000001,5.2,-0.30000000000000004,-0.4,0.6000000000000001,-10.8,9.2,1.3
27,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:52:16.165Z,camera,a,False,240.2,52.0,11.4,-0.9,7.800000000000002,6.0,-0.30000000000000004,-0.1,-0.1,3.2,17.0,3.9
