,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:41.701Z,kanban,a,False,161.70000000000005,54.6,3.1,-0.30000000000000004,7.9,4.6000000000000005,0.0,0.1,1.0,4.7,-1.8000000000000005,-2.8
1,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:41.905Z,kanban,a,False,160.20000000000005,57.2,4.4,-0.5,8.3,5.2,0.1,-0.1,0.1,-3.0,-7.500000000000001,3.2
2,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:42.105Z,kanban,a,False,158.10000000000005,57.5,0.7000000000000001,-0.1,8.8,5.7,0.0,-0.6000000000000001,-0.5,-1.0,-47.5,-9.3
3,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:42.307Z,kanban,a,False,152.4,52.8,-5.2,0.4,8.4,7.9,0.1,-0.6000000000000001,-2.0,1.6,-23.90000000000001,-21.8
4,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:42.509Z,kanban,a,False,152.8,59.40000000000001,0.4,0.4,8.8,5.6000000000000005,-0.5,-0.4,-0.6000000000000001,71.7,39.0,0.8
5,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:42.711Z,kanban,a,False,153.3,81.5,-4.4,0.6000000000000001,10.0,0.7000000000000001,-0.4,-0.30000000000000004,0.8,102.8,-36.3,-9.6
6,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:42.914Z,kanban,a,False,143.5,92.5,4.6000000000000005,0.1,9.5,-0.30000000000000004,0.0,0.30000000000000004,-0.1,36.9,-6.300000000000002,-10.2
7,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:43.115Z,kanban,a,False,141.8,99.8,8.0,1.2000000000000002,9.6,-1.1,-1.0,0.1,-0.5,30.5,-6.1000000000000005,-4.0
8,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:43.316Z,kanban,a,False,153.1,103.9,-3.4000000000000004,0.8,9.1,-2.9000000000000004,-0.9,0.4,0.5,8.600000000000001,-7.699999999999998,-6.9
9,Chrome Mobile,86.0.4240.185,,,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Android 11,2020-11-09T06:58:43.516Z,kanban,a,False,161.70000000000005,103.0,-12.3,-1.1,9.1,-2.4000000000000004,0.7000000000000001,0.5,0.30000000000000004,-4.9,-8.4,10.6
