,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:23.448Z,camera,B7,False,111.8,23.3,-3.9,0.0,3.8,8.8,-0.6000000000000001,-0.2,-0.4,0.30000000000000004,-27.6,7.300000000000002
1,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:23.650Z,camera,B7,False,95.8,61.2,2.5,-0.2,8.5,5.0,0.0,-0.1,0.2,1.2000000000000002,-2.3,0.8
2,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:23.851Z,camera,B7,False,95.3,60.90000000000001,2.6,-0.1,8.5,4.7,0.1,-0.1,-0.1,2.8,-3.0,1.8000000000000005
3,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:24.053Z,camera,B7,False,95.0,60.8,2.7,-0.5,8.700000000000001,4.4,-0.2,0.1,-0.4,2.9,-0.7,-0.2
4,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:24.254Z,camera,B7,False,95.0,60.3,2.9000000000000004,-0.1,8.3,5.0,0.1,-0.2,0.1,-2.2,0.4,0.8
5,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:24.455Z,camera,B7,False,95.1,60.2,2.5,-0.30000000000000004,8.5,4.7,-0.1,0.0,-0.2,-3.9,-1.2000000000000002,-2.9
6,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:24.656Z,camera,B7,False,95.1,60.1,2.3000000000000003,-0.1,8.6,4.800000000000002,0.1,0.0,-0.1,-0.4,-1.6,-2.2
7,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:24.867Z,camera,B7,False,95.1,60.3,2.4000000000000004,-0.1,8.4,4.6000000000000005,0.2,-0.1,-0.2,3.7000000000000006,1.2000000000000002,1.8000000000000005
8,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:25.069Z,camera,B7,False,94.9,60.3,2.3000000000000003,-0.30000000000000004,8.5,4.6000000000000005,-0.1,0.0,-0.30000000000000004,-0.30000000000000004,0.6000000000000001,-2.6
9,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:25.270Z,camera,B7,False,95.0,60.3,2.5,-0.2,8.5,4.7,0.0,0.0,-0.2,-0.30000000000000004,0.30000000000000004,-0.30000000000000004
10,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:25.471Z,camera,B7,False,95.3,60.40000000000001,2.4000000000000004,0.1,8.6,4.5,0.30000000000000004,0.1,-0.30000000000000004,0.9000000000000001,0.7,1.0
11,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:25.673Z,camera,B7,False,95.4,60.40000000000001,2.5,-0.1,8.700000000000001,4.9,0.1,0.2,0.1,-1.7,-0.6000000000000001,-2.9
12,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:25.877Z,camera,B7,False,95.6,60.40000000000001,2.5,0.0,8.700000000000001,4.5,0.2,0.2,-0.30000000000000004,1.7,-0.2,3.1
13,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:26.088Z,camera,B7,False,95.2,60.3,2.8000000000000003,0.0,8.5,5.0,0.2,0.0,0.2,-0.6000000000000001,-2.8,1.6
14,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:26.289Z,camera,B7,False,95.0,60.6,3.2,-0.2,8.4,4.4,0.0,-0.1,-0.5,2.3,-0.7,-0.1
15,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:26.490Z,camera,B7,False,95.2,61.0,3.2,-0.6000000000000001,8.700000000000001,4.3,-0.30000000000000004,0.1,-0.4,3.9,-0.1,0.8
16,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:26.692Z,camera,B7,False,95.5,60.8,3.0,-0.1,8.5,4.7,0.1,-0.1,-0.1,-1.9,0.5,-1.6
17,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:26.893Z,camera,B7,False,95.6,60.7,3.1,-0.30000000000000004,8.6,4.800000000000002,-0.1,0.0,0.0,1.5,2.5,1.3
18,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:39:27.095Z,camera,B7,False,96.0,61.1,3.2,-0.8,8.8,4.1000000000000005,-0.5,0.2,-0.6000000000000001,9.2,-14.300000000000002,4.0
