,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:42.135Z,kanban,tttt,False,69.4,31.700000000000006,10.7,-1.5,5.2,8.6,0.0,0.0,-0.4,-13.200000000000005,6.600000000000001,-0.7
1,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:42.335Z,kanban,tttt,False,67.3,31.9,5.300000000000002,-0.9,5.0,8.6,0.1,0.1,-0.30000000000000004,2.8,6.1000000000000005,3.7000000000000006
2,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:42.536Z,kanban,tttt,False,68.10000000000001,32.800000000000004,3.8,-0.4,5.300000000000002,7.9,-0.1,0.0,0.30000000000000004,0.6000000000000001,-4.0,0.0
3,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:42.736Z,kanban,tttt,False,69.8,32.5,6.6000000000000005,-0.7000000000000001,5.800000000000002,7.6,-0.2,-0.5,0.6000000000000001,3.8,11.8,-0.4
4,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:42.937Z,kanban,tttt,False,69.4,29.1,8.6,-1.1,3.6,9.1,-0.2,1.2000000000000002,-0.6000000000000001,0.4,-6.8,5.9
5,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:43.137Z,kanban,tttt,False,63.6,32.300000000000004,7.300000000000002,-0.9,5.300000000000002,8.5,-0.1,0.0,-0.30000000000000004,0.4,6.300000000000002,-36.5
6,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:43.337Z,kanban,tttt,False,63.5,32.7,5.1000000000000005,0.0,5.800000000000002,7.7,-0.8,-0.5,0.6000000000000001,-1.8000000000000005,12.9,13.3
7,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:43.538Z,kanban,tttt,False,65.9,32.6,5.2,-1.0,5.2,7.7,0.2,0.1,0.5,-7.200000000000001,5.8,11.2
8,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:43.742Z,kanban,tttt,False,67.4,32.300000000000004,4.9,-0.8,5.300000000000002,7.9,0.1,-0.1,0.4,6.8,-14.5,12.8
9,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:43.945Z,kanban,tttt,False,67.0,32.2,4.1000000000000005,-1.1,5.0,8.4,0.5,0.2,-0.2,9.2,-19.5,-8.899999999999997
10,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:44.146Z,kanban,tttt,False,62.40000000000001,31.8,4.0,-1.5,3.9,9.5,0.9,1.2000000000000002,-1.2000000000000002,22.000000000000004,-25.5,6.300000000000002
11,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:44.347Z,kanban,tttt,False,66.10000000000001,31.4,4.1000000000000005,-0.2,5.4,8.3,-0.5,-0.5,0.30000000000000004,1.5,-18.1,2.8
12,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:44.549Z,kanban,tttt,False,67.5,31.5,2.3000000000000003,-0.1,5.300000000000002,8.200000000000001,-0.30000000000000004,-0.2,0.2,-10.1,16.6,0.1
13,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:44.750Z,kanban,tttt,False,67.3,31.9,2.2,-0.30000000000000004,5.1000000000000005,8.4,0.0,0.1,0.0,4.1,-2.7,0.4
14,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:44.951Z,kanban,tttt,False,67.5,32.7,1.7000000000000002,-0.2,5.300000000000002,8.200000000000001,0.0,0.0,0.0,11.7,-13.6,1.8000000000000005
15,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:45.153Z,kanban,tttt,False,66.5,39.5,0.0,0.5,8.3,8.700000000000001,-0.5,-2.0,-1.1,76.5,-11.4,-11.6
16,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:45.353Z,kanban,tttt,False,66.0,57.8,-1.0,-0.8,8.4,6.2,0.5,-0.5,-0.8,107.0,-5.2,6.600000000000001
17,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:45.554Z,kanban,tttt,False,78.7,81.2,-14.0,0.0,8.4,2.2,0.30000000000000004,1.3,-0.7000000000000001,116.8,6.699999999999998,1.1
18,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:45.756Z,kanban,tttt,False,55.1,101.1,8.200000000000001,0.9,8.6,-0.2,-0.6000000000000001,1.1,-1.4,86.89999999999998,-55.0,-3.2
19,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:45.958Z,kanban,tttt,False,59.5,110.7,1.3,0.0,8.3,-3.5,0.1,0.9,0.1,31.3,-20.4,9.0
20,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:46.164Z,kanban,tttt,False,59.1,113.1,1.9,-1.1,8.3,-3.6,1.2000000000000002,0.7000000000000001,-0.2,11.7,1.2000000000000002,8.8
21,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:46.364Z,kanban,tttt,False,56.90000000000001,116.4,5.5,0.6000000000000001,9.0,-4.9,-0.1,-0.2,0.5,18.0,14.1,-0.1
22,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:46.564Z,kanban,tttt,False,57.7,121.2,4.5,0.2,7.800000000000002,-6.300000000000002,0.2,0.6000000000000001,1.2000000000000002,25.1,-12.8,5.2
23,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:46.765Z,kanban,tttt,False,58.7,122.3,2.8000000000000003,0.6000000000000001,8.3,-5.300000000000002,-0.30000000000000004,0.0,0.1,2.5,-9.8,-7.400000000000001
24,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:46.966Z,kanban,tttt,False,59.6,123.1,0.7000000000000001,-0.1,8.0,-5.9,0.2,0.30000000000000004,0.5,-1.1,5.8,0.9000000000000001
25,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:47.166Z,kanban,tttt,False,59.1,123.3,1.9,-0.1,8.0,-5.2,0.2,0.2,-0.1,5.1000000000000005,-0.2,6.699999999999998
26,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:47.367Z,kanban,tttt,False,60.2,124.3,2.9000000000000004,0.6000000000000001,7.9,-5.2,-0.30000000000000004,0.2,-0.30000000000000004,2.5,-11.8,-7.1000000000000005
27,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:47.567Z,kanban,tttt,False,61.0,124.3,1.5,0.4,8.3,-5.6000000000000005,-0.2,-0.2,0.0,-4.4,-5.4,-3.7000000000000006
28,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:47.771Z,kanban,tttt,False,63.5,123.7,-1.1,-1.2000000000000002,7.9,-4.9,1.1,0.30000000000000004,-0.6000000000000001,-30.3,18.200000000000006,-0.7
29,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:47.971Z,kanban,tttt,False,62.8,123.4,0.7000000000000001,0.2,8.3,-5.6000000000000005,-0.1,-0.1,0.2,1.0,-5.1000000000000005,3.3000000000000007
30,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:48.179Z,kanban,tttt,False,63.7,123.5,0.2,0.1,8.200000000000001,-5.7,-0.1,0.0,0.30000000000000004,-5.1000000000000005,3.5,-5.4
31,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:48.381Z,kanban,tttt,False,64.10000000000001,123.7,0.5,0.30000000000000004,8.200000000000001,-6.0,-0.2,-0.1,0.6000000000000001,0.30000000000000004,-1.6,-2.7
32,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:48.582Z,kanban,tttt,False,64.2,123.6,0.6000000000000001,0.2,8.200000000000001,-5.5,-0.1,0.0,0.1,0.1,3.2,0.8
33,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:48.782Z,kanban,tttt,False,64.0,123.5,0.8,0.30000000000000004,8.3,-5.300000000000002,-0.2,-0.1,-0.1,-1.1,0.5,0.2
34,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:48.983Z,kanban,tttt,False,64.60000000000001,123.7,0.30000000000000004,0.2,8.1,-5.7,-0.2,0.1,0.2,-0.7,2.8,-3.1
35,Chrome Mobile,86.0.4240.110,,,Blink,[object Object],Chrome Mobile 86.0.4240.110 on Android 11,2020-11-06T07:48:49.184Z,kanban,tttt,False,64.3,123.8,0.4,0.2,8.3,-5.4,-0.2,-0.1,0.0,2.1,1.2000000000000002,1.0
