,platform_name,platform_version,platform_product,platform_manufacturer,platform_layout,platform_os,platform_description,date,label,s_movement,do_absolute,do_alpha,do_beta,do_gamma,acc_g_x,acc_g_y,acc_g_z,acc_x,acc_y,acc_z,rot_alpha,rot_beta,rot_gamma
0,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:40.894Z,kanban,debu,False,92.9,57.7,7.2,-0.9,8.6,5.300000000000002,-0.30000000000000004,0.4,0.1,-3.1,-8.4,2.5
1,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:41.097Z,kanban,debu,False,90.4,115.5,5.2,0.30000000000000004,8.6,-4.4,-0.1,0.0,-0.30000000000000004,-1.3,-0.6000000000000001,-0.5
2,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:41.312Z,kanban,debu,False,90.4,115.0,5.4,0.6000000000000001,8.5,-3.8,0.30000000000000004,-0.2,0.2,-4.4,-1.5,1.5
3,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:41.515Z,kanban,debu,False,90.2,115.0,5.300000000000002,0.7000000000000001,8.4,-4.3,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-4.7,-2.8,3.1
4,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:41.725Z,kanban,debu,False,90.0,114.9,5.4,0.4,8.6,-4.0,0.1,-0.1,0.0,-0.7,0.0,1.0
5,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:41.936Z,kanban,debu,False,90.1,115.0,5.4,0.4,8.5,-4.0,0.0,-0.2,0.1,1.1,-0.4,0.5
6,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:42.140Z,kanban,debu,False,90.3,115.1,5.5,0.30000000000000004,8.8,-3.9,-0.1,0.1,0.2,-0.7,1.5,-1.3
7,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:42.341Z,kanban,debu,False,90.3,115.3,5.6000000000000005,0.4,8.6,-4.1000000000000005,0.0,0.0,0.0,0.1,0.5,-0.30000000000000004
8,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:42.542Z,kanban,debu,False,90.5,115.5,5.5,0.2,8.6,-4.1000000000000005,-0.2,0.0,0.0,-1.1,-0.2,-1.2000000000000002
9,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:42.743Z,kanban,debu,False,90.2,115.5,5.800000000000002,0.6000000000000001,8.6,-4.0,0.1,-0.1,0.1,-1.2000000000000002,1.1,0.2
10,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:42.948Z,kanban,debu,False,90.3,115.5,6.0,0.6000000000000001,8.6,-4.2,0.1,0.0,-0.1,-1.2000000000000002,-3.1,-0.2
11,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:43.156Z,kanban,debu,False,90.9,115.5,5.7,0.2,8.5,-4.3,-0.2,-0.1,-0.2,0.7,1.7,-1.2000000000000002
12,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:43.357Z,kanban,debu,False,91.2,115.5,5.7,0.4,8.6,-4.0,0.0,0.0,0.1,-2.3,-0.7,1.2000000000000002
13,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:43.558Z,kanban,debu,False,91.1,115.4,5.800000000000002,1.2000000000000002,7.9,-3.8,0.8,-0.7000000000000001,0.2,1.6,-0.30000000000000004,-2.6
14,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:43.761Z,kanban,debu,False,92.1,115.6,5.300000000000002,0.30000000000000004,8.700000000000001,-3.7,-0.1,0.1,0.4,-4.7,1.3,0.1
15,Chrome Mobile,86.0.4240.185,Asus X01AD,Asus,Blink,[object Object],Chrome Mobile 86.0.4240.185 on Asus X01AD (Android 9),2020-11-06T07:52:43.962Z,kanban,debu,False,92.8,115.6,4.800000000000002,0.4,8.6,-4.800000000000002,0.1,0.0,-0.7000000000000001,-0.6000000000000001,2.2,-1.3
